Player,AvgRating,GamesCount,OpeningDiversity,Aggressiveness,Platform
Mig_31,2501.1456692913384,762,4.090169581831497,0.49343832020997375,Lichess
Miguel Eduardo González Ballén,2266.186046511628,43,2.668696388375906,0.7674418604651163,Lichess
MihaiG,2418.511111111111,45,3.421279588717498,0.5333333333333333,Lichess
"Mihok, Oliver",2548.6979405034326,1311,4.049601792806204,0.5339435545385202,Lichess
"Mikaelyan, Arman",2636.266666666667,135,3.8903190948291853,0.48148148148148145,Lichess
"Mikanovic, Sandro",2421.7272727272725,22,2.3471808293178684,0.09090909090909091,Lichess
MikeGScarn,2777.5015673981193,319,4.430916987483065,0.4012539184952978,Lichess
Mikhail Melnichuk,2467.435185185185,108,3.123249995819351,0.5185185185185185,Lichess
"Mikhailov, Viacheslav",2577.705035971223,139,2.894729501559902,0.5467625899280576,Lichess
Mikhalchenko Petr Alekseevich,2589.112701252236,1118,2.1658972316566487,0.2370304114490161,Lichess
"Mikrut, Dariusz",2445.257575757576,132,3.908515002257685,0.36363636363636365,Lichess
"Milanovic, Danilo",2542.8055555555557,36,2.9913616173293636,0.3888888888888889,Lichess
"Milchev, Nikolay",2503.3354430379745,316,2.985364061586882,0.2848101265822785,Lichess
Minh Le,2714.3554006968643,287,3.9896495303091135,0.3519163763066202,Lichess
"Minina, Veronika",2352.3636363636365,22,2.2243004996270583,0.22727272727272727,Lichess
MirMan,2548.878048780488,41,3.383739248713866,0.4634146341463415,Lichess
Mircea Parligras,2583.5405405405404,37,2.915533637424272,0.43243243243243246,Lichess
"Miron, Lucian-Costin",2493.3458980044347,451,4.404745543139439,0.4567627494456763,Lichess
Miroslav Miljković,2545.653846153846,26,2.8446135835842394,0.38461538461538464,Lichess
"Mirzoev, Azer",2524.2105263157896,19,2.6250481587325396,0.47368421052631576,Lichess
Misha Bilous,2389.823529411765,17,2.670119889806817,0.5882352941176471,Lichess
MithrasMonkey,2316.5555555555557,27,2.4445171068326395,0.37037037037037035,Lichess
"Mkrtchyan, Simon",2479.5,86,3.5905144610154194,0.32558139534883723,Lichess
"Moiseenko, Vadim",2631.2910344827587,725,4.482887828819062,0.4606896551724138,Lichess
"Molaei, Mohammadamin",2474.3867924528304,212,3.7287090816457327,0.39622641509433965,Lichess
Moltini,2471.825,120,3.5719677472289737,0.425,Lichess
Monsieur3044,2433.1176470588234,17,1.7731058914351234,0.6470588235294118,Lichess
MoonlighT89,2520.240740740741,54,3.308421979841027,0.3333333333333333,Lichess
"Moradiabadi, Elshan",2572.9814814814813,108,3.7081190477002828,0.4444444444444444,Lichess
"Moranda, Wojciech",2654.0405405405404,148,4.20249167765496,0.40540540540540543,Lichess
Morgran,2416.9791666666665,96,2.3202255633573814,0.46875,Lichess
"Moroni, Luca Jr",2590.2258064516127,93,3.5601239718363296,0.43010752688172044,Lichess
"Morozov, Nichita",2481.7557251908397,262,4.002349780124318,0.33969465648854963,Lichess
Morphy123,2469.5433070866143,127,3.006348653125734,0.5196850393700787,Lichess
"Morris, James",2496.5,10,1.8343719702816237,0.4,Lichess
"Mortazavi, Ali",2467.5516587677726,2110,3.2877002802339597,0.5526066350710901,Lichess
Mortn,2416.9896373056995,193,4.117323520788283,0.42487046632124353,Lichess
"Mosadeghpour, Masoud",2550.8536585365855,41,2.842746327301226,0.5121951219512195,Lichess
Mousavi Seyed Khalil,2525.769230769231,13,2.458311329683084,0.3076923076923077,Lichess
"Movahed, Sina",2416.2125,80,3.3237731401224826,0.6625,Lichess
MrGreen08,2418.8571428571427,140,2.2491232829676657,0.3,Lichess
Mrjoeyg,2451.8513513513512,148,3.660776372520892,0.5067567567567568,Lichess
Munkhgal_Gombosuren,2453.8,10,1.6957425341696346,0.1,Lichess
"Muradov, Soltan",2419.010752688172,93,3.7999223336714802,0.5483870967741935,Lichess
"Murzin, Volodar",2533.842105263158,76,2.7890669074163816,0.6578947368421053,Lichess
Mushini Ajay,2437.214285714286,126,4.004645416434552,0.49206349206349204,Lichess
"Musovic, Armin",2524.1153846153848,26,0.32450838693107065,0.0,Lichess
Mustafa Yelken,2361.224568138196,521,4.1945509962079495,0.42610364683301344,Lichess
Mustafa Yılmaz,2603.288,125,4.255030679940154,0.512,Lichess
Mv17,2491.352640545145,587,4.389871159686197,0.45826235093696766,Lichess
"Mwenya, Oscar",2348.4436363636364,275,3.9332738149847875,0.5454545454545454,Lichess
N Z,2417.766666666667,60,3.352898776749229,0.4166666666666667,Lichess
NB4,2433.374045801527,131,3.0655629465389627,0.5572519083969466,Lichess
NFChess13,2441.1626794258373,209,4.078644239612336,0.41626794258373206,Lichess
NIKSH1266,2462.2285714285713,70,3.0048935478814776,0.6142857142857143,Lichess
Nad Titus Petre,2447.16,25,2.675181144602198,0.32,Lichess
"Nakahara, Kan",2425.4901960784314,51,3.503572462051238,0.49019607843137253,Lichess
"Nalbant, Tuna Onat",2620.6567164179105,67,3.5113431846014937,0.3880597014925373,Lichess
Narayanan Srinath,2535.5,10,2.163955656882057,0.2,Lichess
Narayanan.S.L,2628.3636363636365,11,2.3978952727983707,0.5454545454545454,Lichess
"Narvaez Ramirez, Faber Alberto",2368.345353675451,1442,4.501275268423759,0.46879334257975036,Lichess
"Nassr, Ali",2440.294117647059,17,2.5577938601077324,0.4117647058823529,Lichess
"Nava, Roderick",2451.9327731092435,119,2.998215999656706,0.47058823529411764,Lichess
"Nazari, Arad",2449.5454545454545,11,1.893788232391138,0.5454545454545454,Lichess
Nazmi Can Doğan,2454.8907103825136,366,4.394439048436135,0.40437158469945356,Lichess
"Nedev, Tanio",2285.3478260869565,23,2.7511022893863717,0.2608695652173913,Lichess
"Needleman, Alejandro",2409.8444444444444,225,3.2071750320325716,0.39555555555555555,Lichess
"Needleman, Gaston",2395.1739130434785,23,2.690828621511594,0.5217391304347826,Lichess
"Neiksans, Arturs",2612.1136363636365,44,2.7795289168178203,0.36363636363636365,Lichess
"Neimer, Vitaly",2424.1071428571427,28,2.9174329732922164,0.5357142857142857,Lichess
Nelson Fernandez,2391.490740740741,216,4.134345241481538,0.48148148148148145,Lichess
Nelson Moraes,2394.047244094488,127,2.270604811263713,0.5511811023622047,Lichess
"Nesterov, Arseniy",2672.5474452554745,137,3.3667608923209835,0.5912408759124088,Lichess
"Neugebauer, Martin",2500.9413369713507,1466,4.545581008434462,0.534106412005457,Lichess
"Neuman, Petr",2495.2514285714287,175,3.816343039871626,0.33714285714285713,Lichess
NeverEnough,2846.525,440,3.299924627670456,0.22727272727272727,Lichess
NewNr1,2332.777777777778,54,1.7231510172162574,0.2222222222222222,Lichess
Nghia Dong,2472.157894736842,38,2.2867178868427787,0.18421052631578946,Lichess
"Nguyen, Thai Dai Van",2565.5,50,3.596573283106479,0.38,Lichess
Nick Matta,2490.866666666667,165,3.385988880974115,0.3151515151515151,Lichess
Nicomedes Alisangco,2362.1323529411766,136,3.438146534436796,0.35294117647058826,Lichess
"Nielsen, Viktor Haarmark",2427.8365384615386,312,4.163959524666222,0.4230769230769231,Lichess
Nihal Sarin,2593.6,15,2.7080502011022105,0.3333333333333333,Lichess
"Nikolashvili, Giorgi",2491.205882352941,102,2.6501472934709485,0.7058823529411765,Lichess
Nikolay Chadaev,2750.6150793650795,756,4.581595752947695,0.40343915343915343,Lichess
Nikolay Maevskiy,2490.1428571428573,84,3.9305197459506207,0.4642857142857143,Lichess
Nikolay Yordanov,2367.64,25,2.754331703559254,0.52,Lichess
"Nikologorskiy, Konstantin",2440.969696969697,33,3.2706069569402985,0.48484848484848486,Lichess
"Nikolova, Adriana",2380.1666666666665,18,2.5532370029937144,0.1111111111111111,Lichess
NikosGeo,2506.300518134715,193,3.558704868468404,0.37823834196891193,Lichess
"Nilsson, Joakim",2490.143884892086,139,2.6254565798674063,0.37410071942446044,Lichess
Nitish Belurkar,2513.153846153846,286,3.2074829129244957,0.6083916083916084,Lichess
"Njili, Kamel",2460.855421686747,83,3.6381402242579104,0.42168674698795183,Lichess
NoFastDraw,2533.2727272727275,44,2.0462409307385148,0.5,Lichess
NoMate4u,2291.5625,16,2.685945324669788,0.5,Lichess
Nobody Really,2411.565789473684,76,2.45961430628678,0.6710526315789473,Lichess
"Noe, Christopher",2557.7105263157896,38,2.948553400308995,0.4473684210526316,Lichess
"Nogueira, Ivan Kuhlmann",2400.0404411764707,272,2.440466208093627,0.22426470588235295,Lichess
Nohaypanduro,2520.939393939394,231,3.9002078997284464,0.35064935064935066,Lichess
NonSens,2515.8253968253966,63,3.483917133757269,0.42857142857142855,Lichess
"Nordahl, Helge",2432.3137254901962,408,4.112335796626109,0.5147058823529411,Lichess
Norival Chess,2551.8571428571427,14,1.8288411561741995,0.35714285714285715,Lichess
Novak Čabarkapa,2559.0,10,1.6094379124341,0.5,Lichess
"Novikov, Evgenij",2414.8308270676694,266,4.352141944901793,0.39097744360902253,Lichess
"Nozdrachev, Vladislav",2682.0865051903115,289,4.004225967585986,0.48788927335640137,Lichess
"Nsubuga, Haruna",2257.7021276595747,47,3.254242010255789,0.2765957446808511,Lichess
Number_1734,2447.1290322580644,217,1.7088634068488555,0.8018433179723502,Lichess
"Nuri, Murad",2530.557620817844,269,4.253991045724251,0.3382899628252788,Lichess
"Nyambe, Maketo",2284.3333333333335,12,2.253857589601352,0.6666666666666666,Lichess
Néstor Cofré,2458.461956521739,184,4.017123460301149,0.6032608695652174,Lichess
OCChess,2623.440170940171,468,4.296660674971073,0.37393162393162394,Lichess
"Obad, Andrija",2431.0338983050847,295,3.9588813187438543,0.376271186440678,Lichess
"Obgolts, Erik",2598.2139303482586,201,2.6262780818627847,0.2885572139303483,Lichess
"Oboladze, Luka",2483.3821989528797,191,4.235388966621667,0.4031413612565445,Lichess
"Obregon Rivero, Juan Carlos",2525.7,40,2.7439582568493233,0.625,Lichess
Oburg007,2422.938679245283,424,3.976585343278737,0.5023584905660378,Lichess
Odirovski,2483.1679813553246,11156,2.2354592012533745,0.4259591251344568,Lichess
Odnoobraz,2580.563596491228,912,0.49374573985866627,0.13486842105263158,Lichess
"Ohanyan, Emin",2427.6060606060605,99,3.320967158162875,0.5252525252525253,Lichess
"Ojeda, Jesus David",2312.6666666666665,42,3.329127225969004,0.35714285714285715,Lichess
"Okara, Andrey",2448.2439585730726,869,4.072658422435205,0.5431530494821634,Lichess
"Okas, Walter",2400.6666666666665,210,3.5204650459275086,0.37142857142857144,Lichess
"Okike, David",2326.45566286216,4556,3.936513682770018,0.42251975417032483,Lichess
Oladipo30,2426.809523809524,21,2.438364304899864,0.47619047619047616,Lichess
Oleksandr Bortnyk,2609.9166666666665,12,2.253857589601352,0.4166666666666667,Lichess
Oleksandr Matlak,2454.311111111111,315,2.67121689812469,0.2126984126984127,Lichess
Oleksiy Solovchuk,2464.523316062176,193,3.8318248864391795,0.29533678756476683,Lichess
Oliver_Cromvel,2416.3275862068967,58,2.995702208702931,0.22413793103448276,Lichess
"Olsson, William",2372.784753363229,223,2.777307735554604,0.21524663677130046,Lichess
Omar García Blanco,2483.5981308411215,642,2.6574376799983788,0.6074766355140186,Lichess
Omnivor,2406.5026455026455,189,3.489241002846876,0.36507936507936506,Lichess
"Oparin, Grigoriy",2717.5117647058823,340,4.1203814161701064,0.45294117647058824,Lichess
OpeningGeek,2610.0103626943005,193,3.670480146818065,0.5492227979274611,Lichess
"Oragwu, Chukwunonso",2345.233830845771,201,4.097556025264376,0.5422885572139303,Lichess
Orlando_Gloom,2566.71768707483,3234,3.207908004037524,0.461038961038961,Lichess
Orlen Ruiz Sánchez,2454.7246376811595,690,3.8762710547645454,0.48840579710144927,Lichess
"Orlov, Andrey",2565.1881188118814,101,3.1773750974756703,0.42574257425742573,Lichess
"Ortega Amarelle, Mariano",2439.7745901639346,244,4.49499386905553,0.38934426229508196,Lichess
Oscar Ardila,2284.6666666666665,105,3.411795173440958,0.2571428571428571,Lichess
Oscar Gerardo Sànchez Enrìquez,2478.205882352941,136,3.9242745507181507,0.375,Lichess
Oscar Zavarce,2404.1071428571427,28,2.898745539586339,0.2857142857142857,Lichess
"Osmak, Yuliia",2512.2366863905327,169,3.7132565406516354,0.46153846153846156,Lichess
Overrated_Bum,2268.2105263157896,38,1.5208984456977073,0.8421052631578947,Lichess
"Ozen, Bahadir",2576.65,120,3.4391587037100777,0.39166666666666666,Lichess
Oļģerts Indričāns,2407.453020134228,596,4.244493812425145,0.4697986577181208,Lichess
P Saravana Krishnan,2459.8636363636365,22,2.5393673998815784,0.45454545454545453,Lichess
PC's FAN,2618.6279069767443,172,3.734089790407777,0.622093023255814,Lichess
Pablo,2386.1256544502617,191,3.1046308750203586,0.4712041884816754,Lichess
Pablo Molina,2458.08940397351,302,4.11883560225232,0.5927152317880795,Lichess
Pablo Salinas,2520.487804878049,41,3.1215305459000042,0.43902439024390244,Lichess
Pablo Trujillo,2252.722222222222,18,2.2640492601665603,0.6666666666666666,Lichess
PabloChess32,2281.590909090909,44,3.0434744402888114,0.5,Lichess
Pabmar70,2362.575,40,2.863142151637296,0.475,Lichess
Padmini Rout,2448.264150943396,53,3.4076715400152158,0.4528301886792453,Lichess
PainOfChocolat,2463.714285714286,175,3.7077187279528085,0.4114285714285714,Lichess
"Pakhomov, Egor",2590.6283185840707,226,3.179170218440417,0.39823008849557523,Lichess
"Palachev, Petr",2567.36,25,2.6779500033638755,0.28,Lichess
"Palchuk, Andrii",2456.53021978022,364,4.219045418617309,0.4258241758241758,Lichess
"Palencia Morales, Wilson Guillermo",2375.080985915493,284,3.8322836309267556,0.31338028169014087,Lichess
"Palu, Andres",2428.8840579710145,207,3.174293473186903,0.5458937198067633,Lichess
"Pantzar, Milton",2489.6702127659573,94,3.8309506771869093,0.3829787234042553,Lichess
Pap Gyula,2636.248959200666,1201,4.45756354611764,0.5087427144046628,Lichess
"Papakonstantinou, Dimitrios",2400.9,10,1.193549604098133,0.5,Lichess
Paparama,2516.293827160494,405,3.7024021373451323,0.454320987654321,Lichess
Papasimakopoulos Alexandros,2498.7888091822097,3485,3.930510437671504,0.3942611190817791,Lichess
"Papayan, Oleg",2432.9,40,3.1775140205337475,0.5,Lichess
"Papp, Levente",2466.1363636363635,44,2.891431275793636,0.11363636363636363,Lichess
"Papp, Petra",2534.25,32,2.815910421024777,0.625,Lichess
Paranoyak,2427.714285714286,42,3.0308423294502473,0.47619047619047616,Lichess
"Parraga, Alejandro",2379.1866666666665,75,3.7280871595040512,0.4533333333333333,Lichess
"Pascua, Haridas",2636.2616279069766,172,4.288689744849622,0.47674418604651164,Lichess
"Paszewski, Mateusz",2461.1242603550295,169,3.6485690881157917,0.4260355029585799,Lichess
Patolindo,2407.0,17,2.476247132983033,0.29411764705882354,Lichess
Patrick Aizpurua,2546.9201817001945,1541,4.677340939103944,0.3445814406229721,Lichess
PaulfromSPb,2566.137931034483,58,3.0766710447603245,0.43103448275862066,Lichess
Paulo Jatoba,2420.5938416422287,1364,2.8503745249859653,0.5388563049853372,Lichess
"Paulsen, Dirk",2431.8359375,128,3.453907677478241,0.375,Lichess
"Paveto, Kevin",2450.6428571428573,14,2.5400363038209806,0.5714285714285714,Lichess
Paweł Kowalczyk,2536.5555555555557,27,2.9877714524221317,0.5925925925925926,Lichess
Paweł Teclaf,2679.20246659815,2919,4.256356569209186,0.49640287769784175,Lichess
PayTheBill,2276.2105263157896,19,2.524545921633359,0.42105263157894735,Lichess
Peacefully,2659.406779661017,59,3.233139639398245,0.2033898305084746,Lichess
"Peng, Li Min",2578.1463414634145,164,3.7639495430953414,0.5,Lichess
Penguin12356,2452.694736842105,190,3.9888251952881193,0.35789473684210527,Lichess
"Perera Alfonso, Rene Humberto",2434.04932735426,223,3.568458933168172,0.4125560538116592,Lichess
"Perez Marimon, Jorge De Jesus",2323.3333333333335,36,3.0228511401600344,0.5277777777777778,Lichess
"Perez Ponsa, Federico",2724.214285714286,98,3.8296210363249026,0.41836734693877553,Lichess
"Perez, Daniel",2450.6001984126983,1008,3.404038949419766,0.5138888888888888,Lichess
"Perez, Maximiliano",2470.6911764705883,68,2.9065142624570792,0.47058823529411764,Lichess
"Perrine, Dalton",2434.0516129032258,155,2.9374567459060876,0.5483870967741935,Lichess
"Persson, Richard",2279.566037735849,53,2.5369181934933294,0.660377358490566,Lichess
"Perunovic, Milos",2546.230769230769,26,2.6846565419165596,0.4230769230769231,Lichess
Petar Arnaudov,2508.411558669002,571,4.260911651856466,0.4168126094570928,Lichess
Pete Karagianis,2366.0225563909776,133,3.6499847854551306,0.43609022556390975,Lichess
"Petronijevic, Zoran",2562.134285714286,350,2.701802514789323,0.5428571428571428,Lichess
Petrosilius Zwackelmann,2363.0434782608695,138,4.174899148331128,0.4492753623188406,Lichess
"Petrosyan, Manuel",2654.4057971014495,69,3.5231695516354526,0.2753623188405797,Lichess
"Petrov, Martin",2518.7875,80,3.525176692493409,0.25,Lichess
"Pfreundt, Jakob",2535.8525798525798,407,4.180655362207016,0.4668304668304668,Lichess
Philosopherr,2432.548387096774,31,2.7381699432019655,0.5161290322580645,Lichess
Phúc Nguyễn Đặng Hồng,2511.9655172413795,29,2.8351341733487994,0.41379310344827586,Lichess
"Pichot, Alan",2593.375,24,2.947004770161298,0.3333333333333333,Lichess
PierrotDeCastelnau,2525.4919354838707,124,4.047217380683632,0.3709677419354839,Lichess
"Piliposyan, Robert",2497.665071770335,209,4.13098447174017,0.42105263157894735,Lichess
"Pinto, Daniel",2326.4545454545455,11,1.8937882323911377,0.18181818181818182,Lichess
Piotrek79,2429.205278592375,341,4.15766101173382,0.3255131964809384,Lichess
Piranaseven,2368.4621026894865,409,4.159312775833026,0.40097799511002447,Lichess
Piscean64,2472.0714285714284,14,2.4410152780267027,0.35714285714285715,Lichess
"Piscopo, Pierluigi",2469.904069767442,1376,4.734338851748571,0.44694767441860467,Lichess
PlemSovhoz,2529.4776536312847,716,3.972066429307605,0.36033519553072624,Lichess
"Plenca, Jadranko",2577.5041666666666,480,3.812734393847595,0.49375,Lichess
"Plenca, Julijan",2470.395613322502,1231,4.7410567313244965,0.5467099918765231,Lichess
Pleurotus,2316.8571428571427,14,2.4410152780267027,0.5,Lichess
"Plichta, Kamil",2572.7551224387807,2001,4.30948142671771,0.56071964017991,Lichess
Pliukha_Mikhail,2548.846019247594,1143,3.0411102916459543,0.5975503062117236,Lichess
"Plotkin, Mark",2478.5472972972975,592,4.598259370855056,0.5236486486486487,Lichess
Podrebo,2501.8819444444443,288,3.5108699496537503,0.4791666666666667,Lichess
"Poetsch, Hagen",2526.9117647058824,34,2.990911208006388,0.5882352941176471,Lichess
"Pogosian, Manvel",2403.096153846154,104,3.8235545743524275,0.38461538461538464,Lichess
Polihisztor,2402.2982456140353,57,3.126344932490867,0.38596491228070173,Lichess
"Polo, Victor Ramon",2262.59375,32,2.430901007066591,0.34375,Lichess
"Pomares Diaz, Manuel Alejandro",2344.1743119266057,218,3.7428335641109998,0.38073394495412843,Lichess
"Popovic, Dusan",2673.8434782608697,115,3.8361006396625195,0.46956521739130436,Lichess
Popovich2020,2681.618336886994,469,2.213248746532984,0.7100213219616205,Lichess
"Posthuma, Joshua",2531.8908341915553,1942,3.936847847626852,0.4181256436663234,Lichess
"Pourramezanali, Amirreza",2605.9076923076923,65,3.3359010900023263,0.4153846153846154,Lichess
"Predojevic, Borki",2719.435582822086,163,3.884511553978948,0.3987730061349693,Lichess
Printezis04,2525.706422018349,327,3.628449476780233,0.5474006116207951,Lichess
Proteuo,2430.2782340862423,974,3.0538430443669804,0.4948665297741273,Lichess
"Proudian, Armen",2538.0078125,128,2.5687053627596783,0.625,Lichess
Prydun Andrii | Pandr,2459.0185185185187,54,2.1208030501419506,0.09259259259259259,Lichess
Przemysław Koc,2413.7565789473683,304,2.4257760747503307,0.555921052631579,Lichess
"Pulpan, Jakub",2565.457142857143,35,2.941030529182652,0.4857142857142857,Lichess
"Punin, Andrii",2546.7607934655775,857,3.9241154510713105,0.4912485414235706,Lichess
Pupu Churru,2570.7380952380954,84,3.4214643329308396,0.5476190476190477,Lichess
PurpleAvocado,2437.904761904762,42,3.1516338938412907,0.2857142857142857,Lichess
PusheenMeow,2388.0222222222224,45,2.453821178095602,0.7333333333333333,Lichess
Pyrih Roman,2426.3636363636365,22,2.4371246463145226,0.5,Lichess
"Quesada Vera, Liordis",2589.1560062402496,641,3.3726094166438862,0.34321372854914195,Lichess
"Quiroga Jaquez, Angel Ivan",2431.3396226415093,265,1.4046817340001903,0.41509433962264153,Lichess
"Quizon, Daniel",2516.5576923076924,52,3.1212711173335363,0.7307692307692307,Lichess
ROBERT ARELLANO,2363.81220657277,213,3.5711369857205537,0.29577464788732394,Lichess
"Raceanu, Valentin",2419.135135135135,37,2.8754114788594345,0.3783783783783784,Lichess
Raden_Maafy,2381.6363636363635,11,2.2718685126965625,0.36363636363636365,Lichess
"Radlovacki, Jovan",2481.5113122171947,221,3.202716302741179,0.4117647058823529,Lichess
"Radzhabov, Rodion",2439.553191489362,94,3.446653083255386,0.5,Lichess
Rafael Antonio Mendoza Vega,2453.788888888889,90,3.93354086744972,0.4666666666666667,Lichess
Rafael Prasca,2423.35,60,3.138621030816318,0.2833333333333333,Lichess
Rafał Tymrakiewicz,2453.1911764705883,136,2.526213512834549,0.5955882352941176,Lichess
Rahman2017,2399.114285714286,35,3.2085808850183217,0.3142857142857143,Lichess
RahmanAdel,2467.739229024943,441,4.4869475458717325,0.3356009070294785,Lichess
"Raicevic, Vladimir",2456.035337879727,1613,3.5590471899585445,0.3775573465592065,Lichess
"Rakhmanov, Aleksandr",2738.4753086419755,162,2.3129286258581505,0.5432098765432098,Lichess
Ramdon35000,2296.608695652174,23,3.014946880179594,0.21739130434782608,Lichess
"Ramezani, Mahan",2467.546391752577,97,3.057221756194302,0.5360824742268041,Lichess
"Ramirez Medina, Victor",2463.2164634146343,1640,4.61989124156889,0.3676829268292683,Lichess
Ramon Gonzalez Parejo,2486.3233082706765,665,4.140858647464873,0.5172932330827068,Lichess
Ramón Aullana,2395.1923076923076,208,3.7406014233902454,0.3894230769230769,Lichess
"Rastbod, Ali",2465.777777777778,18,2.274240930731769,0.2777777777777778,Lichess
Rasul_Musaev,2446.5131578947367,228,3.4456167931056703,0.4692982456140351,Lichess
"Ratkovic, Miloje",2611.750679347826,1472,4.429524858037,0.4273097826086957,Lichess
"Ratkovic, Milovan",2565.2424412094065,1786,4.30787626593106,0.48376259798432253,Lichess
Ratnakaran,2441.809523809524,21,2.4665771436049355,0.5238095238095238,Lichess
"Ravot, Sylvain",2269.4666666666667,15,2.615630577027551,0.4666666666666667,Lichess
Re_dei_matti,2421.748502994012,334,3.145082855432949,0.5239520958083832,Lichess
RebeccaHarris,2747.5405405405404,74,3.328460643400968,0.24324324324324326,Lichess
"Redzisz, Michal",2260.0,11,1.8937882323911377,0.36363636363636365,Lichess
Reikoda,2351.6041666666665,48,3.4052810140726413,0.3333333333333333,Lichess
Reinaldo Rodríguez,2396.3819444444443,144,3.6778372677655025,0.4652777777777778,Lichess
Reivis Brizuela,2405.0080645161293,124,3.6270071695229835,0.3790322580645161,Lichess
Rekcul,2567.336283185841,226,3.7408095890785757,0.415929203539823,Lichess
Remo Bassan,2444.32,25,2.8443053266982625,0.24,Lichess
Renan Reis,2340.6382978723404,141,3.713226270957527,0.49645390070921985,Lichess
Renato Alfredo Terry Lujan,2519.2,10,2.163955656882057,0.6,Lichess
Renzo Rengifo Blancas,2377.35,20,2.553681558029796,0.4,Lichess
Renzo rengifo,2419.0,10,2.3025850929940455,0.5,Lichess
René Wittke,2481.0218068535823,321,3.174499989985881,0.3956386292834891,Lichess
"Reshetnikov, Alexey",2595.679347826087,184,4.491383808277062,0.40217391304347827,Lichess
Reynold Fernández,2388.5608465608466,189,3.352218538313307,0.291005291005291,Lichess
Rhrt,2443.6497461928934,197,2.660653972326914,0.7309644670050761,Lichess
Ricardo Darruda,2447.237341772152,316,3.0253303326414653,0.34810126582278483,Lichess
Ricardo França,2448.980769230769,156,3.6947671246718556,0.5,Lichess
Ricardo Garcia Correa,2300.4166666666665,12,2.138333059508028,0.25,Lichess
Richard Diaz,2331.867326732673,505,3.547825235339192,0.45544554455445546,Lichess
Richard Mládek,2536.751308900524,382,4.122755411328602,0.46335078534031415,Lichess
Richelieu Salcedo III,2482.423728813559,177,3.4686324177321173,0.4067796610169492,Lichess
"Rios Parra, Alejandro",2397.920792079208,101,3.6291718194725058,0.5544554455445545,Lichess
Rob G Pantoja,2599.181818181818,33,2.799973213053279,0.48484848484848486,Lichess
Robert Díaz Villagrán,2537.0263157894738,266,3.6286939059455046,0.4699248120300752,Lichess
Robert Lončar,2487.9532467532467,770,4.09784956514922,0.35974025974025975,Lichess
Roberto Carlos Miramontes,2425.372159090909,352,2.790349353304787,0.09659090909090909,Lichess
Roberto Carlos Sánchez Álvarez,2479.712962962963,108,3.5092304454313843,0.49074074074074076,Lichess
Roberto Carlos Yepez Rodriguez,2252.1071428571427,28,2.351657702394884,0.32142857142857145,Lichess
RobertoJBMolina,2654.6051502145924,233,3.1634067243518986,0.4334763948497854,Lichess
Robin Dragomirescu,2448.818181818182,33,2.8158292174097808,0.42424242424242425,Lichess
Robin-Side,2439.832,625,2.5124727757364522,0.456,Lichess
Robinson Pérez,2429.056267806268,1404,3.616061554865113,0.44017094017094016,Lichess
"Rodchenkov, Vitaly",2447.922048997773,449,3.7665455059338004,0.41648106904231624,Lichess
Rodrigo Vasquez,2684.4309764309764,2079,4.529525093299246,0.4304954304954305,Lichess
Rodrigo da Silva Borges,2289.721568627451,255,4.495588514334726,0.5019607843137255,Lichess
"Rodrigue-Lemieux, Shawn",2458.4095238095238,105,3.671250949735607,0.3142857142857143,Lichess
"Rodrigues, Edgar",2419.904761904762,147,3.4183943568820645,0.4897959183673469,Lichess
"Rodriguez Hernandez, Luis Daniel",2420.242016806723,595,3.772495231734891,0.49747899159663866,Lichess
"Rogic, Davor",2555.0258620689656,116,3.821001741305364,0.4051724137931034,Lichess
Roi Reinaldo Castiñeira,2493.9295774647885,71,3.0525498776250912,0.6197183098591549,Lichess
Romanator123,2439.4341085271317,129,3.074791942170755,0.23255813953488372,Lichess
RomanianForce,2425.6271186440677,59,3.2271922318559607,0.288135593220339,Lichess
Ronald Brizuela,2572.6889632107022,299,3.7689581842779654,0.3712374581939799,Lichess
"Rosen, Eric",2488.006993006993,143,2.8796097170057435,0.4195804195804196,Lichess
"Roshka, Yevgeniy",2606.4074074074074,81,3.0382611019816084,0.4691358024691358,Lichess
"Rosner, Jonas",2423.8125,16,1.9770061729088613,0.0625,Lichess
Rubén Domingo Núñez,2512.556338028169,426,3.2041137296872138,0.5328638497652582,Lichess
Ruediger1,2490.289597000937,1067,2.7934067069202095,0.7994376757263355,Lichess
Ruefi,2451.2926829268295,82,2.7955667728400426,0.6219512195121951,Lichess
"Ruge, Edison",2307.5,24,2.4631046437978115,0.4583333333333333,Lichess
"Ruperez Benito, Antonio",2502.4545454545455,55,3.08741700070663,0.6363636363636364,Lichess
"Rychagov, Andrey",2549.6428571428573,14,2.3046193848206715,0.35714285714285715,Lichess
"Rzayev, Bahruz",2503.378048780488,246,3.7909616755007303,0.540650406504065,Lichess
SD63,2511.9084507042253,142,3.6175237311170765,0.30985915492957744,Lichess
"Sadykov, Ramil",2474.3333333333335,180,3.635546176265143,0.5333333333333333,Lichess
"Sahidi, Samir",2579.7244582043345,323,4.262618974569714,0.38080495356037153,Lichess
Sai Agni Jeevitesh J,2521.619469026549,113,2.329282161034368,0.168141592920354,Lichess
Saif_2004_JOR,2440.021978021978,91,3.239261539583995,0.4175824175824176,Lichess
"Sambuev, Bator",2667.8493297587133,1865,4.382417743863967,0.457372654155496,Lichess
Sammed Shete,2458.0,43,3.285511340270131,0.5116279069767442,Lichess
